4154           ,234
4173           ,395
4174           ,395
4175           ,395
4190           ,272
4196           ,165
4200           ,830
4201           ,0
4211           ,234
4212           ,165
4220           ,0
4228           ,950
4258           ,755
4300           ,830
4306           ,200
4310           ,200
4359           ,195
4361           ,0
4371           ,200
4372           ,200
4401           ,251
4433           ,0
4435           ,0
4436           ,200
4472           ,280
4487           ,0
4490           ,0
4495           ,0
4526           ,0
4571           ,245
4601           ,251
4619           ,200
4621           ,363
4622           ,363
4696           ,200
4702           ,0
4758           ,200
4759           ,200
4767           ,0
4800           ,845
4836           ,0
4837           ,0
4838           ,0
4856           ,200
4859           ,0
4872           ,200
4874           ,0
4876           ,0
4879           ,200
4896           ,0
4914           ,200
4915           ,200
4937           ,200
4963           ,204
4977           ,405
5001           ,0
5002           ,980
5003           ,845
5004           ,845
5005           ,845
5024           ,0
5041           ,245
5045           ,0
5069           ,0
5070           ,0
5073           ,0
5088           ,245
5100           ,0
5101           ,980
5103           ,0
5109           ,245
5112           ,0
5113           ,405
5117           ,0
5128           ,925
5140           ,0
5162           ,0
5170           ,270
5193           ,200
5202           ,349
5211           ,405
5212           ,405
5274           ,0
5305           ,245
5322           ,245
5349           ,905
5361           ,970
5364           ,165
5368           ,0
5386           ,0
5388           ,0
5389           ,200
5390           ,0
5403           ,287
5411           ,405
5412           ,405
5415           ,220
5466           ,0
5552           ,0
5588           ,0
5589           ,0
5600           ,0
5606           ,0
5610           ,252
5611           ,256
5621           ,256
5646           ,155
5648           ,256
5690           ,775
5721           ,970
5794           ,0
5845           ,112
5846           ,112
5847           ,268
5855           ,245
5867           ,154
5868           ,277
5869           ,277
5882           ,322
5902           ,530
5903           ,251
5917           ,390
5965           ,0
5970           ,0
5971           ,277
6001           ,830
6003           ,396
6004           ,530
6013           ,845
6014           ,845
6016           ,264
6030           ,411
6030M          ,411
6040           ,775
6066           ,268
6097           ,390
60971          ,0
6101           ,251
6105           ,252
6107           ,252
6108           ,0
6130           ,245
6131           ,0
6142           ,0
6163           ,0
6201           ,287
6221           ,900
6224           ,900
6263           ,0
6268           ,0
6328           ,0
6330           ,0
6389           ,234
6398           ,234
6399           ,234
6400           ,200
6400I          ,517
6403           ,234
6414           ,234
6427           ,234
643R           ,234
6445           ,0
6460           ,234
6461           ,234
6469           ,270
6471           ,234
6484           ,234
6499           ,234
6500           ,530
6501           ,830
6543           ,336
6546           ,336
6550           ,0
6561           ,0
6562           ,0
6574           ,0
6600           ,251
6638           ,217
6646           ,207
6651           ,850
6652           ,850
6674           ,0
6677           ,326
6701           ,252
6702           ,252
6713           ,114
6721           ,0
6731           ,200
6732           ,0
6763           ,0
6774           ,0
6796           ,0
6825           ,270
6842           ,249
6843           ,249
6862           ,0
6870           ,0
6878           ,0
6892           ,620
6901           ,251
6902           ,251
6954           ,369
7000           ,0
7001           ,830
7002           ,845
7003           ,845
7004           ,845
7015           ,710
7020           ,234
7021           ,364
7050           ,212
7056           ,539
7057           ,539
7058           ,267
7065           ,0
7068           ,0
7080           ,207
7091           ,0
7100           ,0
7124           ,945
7125           ,945
7191           ,0
7193           ,0
7206           ,610
7208           ,900
7211           ,200
7213           ,0
7215           ,0
7216           ,0
7217           ,0
7218           ,0
7219           ,275
7221           ,330
7222           ,620
7244           ,0
7249           ,0
7251           ,985
7255           ,0
7257           ,0
7261           ,0
7302           ,251
7328           ,0
7329           ,0
7367           ,0
7368           ,0
7370           ,269
7432           ,0
7457           ,0
7490           ,200
7511           ,268
7512           ,268
7561           ,0
7567           ,0
7572           ,0
7586           ,277
7670           ,251
7690           ,251
7700           ,269
7720           ,0
7901           ,252
7971           ,0
8001           ,372
8002           ,845
8003           ,845
8008           ,0
8009           ,0
8010           ,0
8027           ,0
8041           ,0
8043           ,0
8046           ,0
8051           ,306
8071           ,270
8075           ,234
8101           ,252
8120           ,291
8141           ,245
8148           ,0
8194           ,0
8201           ,775
8211           ,282
8213           ,279
8231           ,282
8233           ,279
8244           ,298
8260           ,0
8267           ,281
8269           ,281
8301           ,775
8302           ,775
8303           ,0
8341           ,230
8342           ,230
8365           ,0
8375           ,208
8382           ,0
8415           ,0
8440           ,0
8443           ,0
8461           ,270
8501           ,251
8505           ,0
8509           ,208
8512           ,185
8560           ,999
8600           ,0
8631           ,462
8633           ,462
8635           ,110
8646           ,462
8651           ,815
8652           ,815
8659           ,110
8681           ,462
8700           ,269
8701           ,251
8718           ,0
8752           ,0
8753           ,0
8754           ,0
8801           ,0
8811           ,0
8838           ,0
8851           ,335
8873           ,0
8931           ,0
8949           ,165
8961           ,200
8962           ,200
8976           ,317
9002           ,234
9003           ,234
9004           ,845
9005           ,845
9018           ,200
9087           ,0
9141           ,249
9142           ,234
9145           ,234
9150           ,135
9171           ,234
9192           ,307
9195           ,234
9200           ,251
9201           ,945
9202           ,945
9203           ,490
9204           ,485
9220           ,0
9246           ,0
9247           ,200
9247I          ,517
9252           ,198
9252I          ,517
9278           ,0
9300           ,245
9389           ,307
9390           ,307
9392           ,307
9393           ,354
9394           ,354
9401           ,251
9410           ,135
9426           ,0
9427           ,0
9446           ,0
9447           ,0
9456           ,0
9472           ,0
9510           ,775
9520           ,326
9559           ,0
9581           ,0
9591           ,256
9607           ,0
9608           ,0
9628           ,0
9629           ,0
9635           ,0
9650           ,0
9666           ,0
9670           ,200
9673           ,0
9748           ,0
9749           ,227
9767           ,0
9796           ,0
9797           ,0
9807           ,0
9814           ,306
9821           ,317
9822           ,317
9823           ,0
9830           ,200
9859           ,135
9901           ,251
9930           ,750
9980           ,945
999999         ,502
A3501          ,549
SA3501         ,549
SA3681         ,143
SA3682         ,143
A3683          ,830
A3609          ,164
SLA3686        ,567
SA3652         ,445
A3652          ,445
A3452          ,541
HEAT-TREAT     ,166
A3643          ,115
SLA3687        ,549
A3605          ,115
A3600          ,199
A3681          ,143
SA3695         ,138
SLA3689        ,197
SLA3690        ,197
SLA3691        ,197
SLA3692        ,197
SLA3693        ,197
SLA3694        ,197
A3445          ,541
SLA3688        ,199
SLA3696        ,445
SA3600         ,199
A3695          ,138
A3682          ,143
A3504          ,522
SLA3697        ,167
SLA3699        ,445
A3592R         ,200
A3593R         ,200
A3700          ,200
A3701          ,200
SA3702         ,200
A3702          ,200
SA3701         ,200
SA3700         ,200
SA3703         ,200
A3703          ,200
A3626          ,148
SLA3707        ,167
SLA3706        ,167
SLA3704        ,845
SLA3698        ,167
SLA3705        ,167
A3599          ,199
SA3599         ,199
A3708          ,199
SA3708         ,199
SLA3709        ,199
A3632          ,199
A3710          ,199
A3391          ,115
SA3391         ,115
SA3626         ,148
SLA3636        ,471
SA3632         ,199
SA3710         ,199
A3711          ,200
SA3711         ,200
A3712          ,200
SA3712         ,200
SA3688         ,199
A3688          ,199
SLA3713        ,169
SLA3714        ,169
SLA3715        ,169
SLA3716        ,170
SLA3717        ,115
SLA3718        ,167
A3719          ,115
SA3719         ,115
SLA3721        ,167
SLA3720        ,199
SLA3722        ,396
SLA3723        ,471
SLA3684        ,197
WATERWASH      ,530
SLA3724        ,199
SA3699         ,445
A3699          ,445
SLA3727        ,199
SLA3725        ,445
A3696          ,445
A3709          ,199
A3650          ,445
SA3685         ,945
SLA3726        ,115
A3722          ,396
SA3722         ,396
SLA3729        ,170
SLA3728        ,170
9353           ,121
A3627          ,560
SA3627         ,560
SA3730         ,199
SLA3731        ,115
SA3732         ,560
SLA3733        ,172
SLA3734        ,199
SA3735         ,530
A3447          ,541
A3448          ,541
A3426          ,541
SA3735F        ,530
SA3735A        ,530
A3451          ,541
SLA3736        ,471
SA3737         ,541
A3737          ,541
A3730          ,199
SA3696         ,445
SLA3738        ,541
SLA3739        ,148
A3732          ,560
A3685          ,945
SLA3740        ,471
SLA3741        ,375
SA3709         ,199
SLA3745        ,199
SLA3746        ,197
SLA3747        ,375
SLA3748        ,375
SLA3749        ,148
SA3717         ,115
A3717          ,115
SLA3742        ,199
A3569          ,575
SA3747         ,375
SA3748         ,375
SLA3750        ,541
A3711-2        ,200
SA3628         ,560
SA3711-2       ,200
SLA3744        ,541
SLA3751        ,197
SLA3752        ,174
SA3753         ,197
TEST ENG TRIAL ,467
SLA3753        ,197
SA3754         ,430
A3754          ,430
SLA3743        ,199
SA3755         ,541
A3755          ,541
SA3756         ,541
A3756          ,541
SA3757         ,541
A3757          ,541
SLA3765        ,465
SA3758         ,541
A3758          ,541
SA3759         ,541
A3759          ,541
SA3760         ,541
SA3761         ,541
SA3762         ,541
A3760          ,541
A3761          ,541
A3762          ,541
SA3763         ,541
A3763          ,541
SA3764         ,541
A3764          ,541
A3628          ,560
SLA3766        ,199
SLA3767        ,181
SLA3768        ,181
SLA3769        ,547
SA3770         ,200
A3770          ,200
SLA3771        ,471
SLA3777        ,471
SLA3778        ,471
SLA3779        ,471
SLA3780        ,471
SLA3781        ,471
SA3782         ,575
A3782          ,575
SLA3772        ,471
SLA3773        ,471
SLA3774        ,471
SLA3775        ,471
SLA3776        ,471
A3179HP        ,565
SA3705         ,167
A3705          ,167
SLA3783        ,175
SA3784         ,199
A3784          ,199
SA3785         ,200
A3785          ,200
SLA3786        ,199
A3488          ,200
A3591R         ,138
A3489          ,200
A3747          ,375
A3748          ,375
A3787          ,998
SLA3788        ,471
SA3783         ,175
SA3789         ,945
A3789          ,945
SLA3790        ,471
SLA3791        ,777
SLA3792        ,199
SLA3793        ,199
SLA3794        ,199
SLA3795        ,167
A3783          ,175
SLA3797        ,465
SLA3796        ,465
SLA3798        ,375
SLA3799        ,175
SLA3800        ,465
SLA3801        ,790
SLA3802        ,199
SA3803         ,200
A3803          ,200
A3804          ,1000
SLA3805        ,945
SLA3806        ,945
SLA3807        ,945
SLA3808        ,199
SA3809         ,169
A3809          ,169
SA3063         ,396
SLA3811        ,199
SLA3812        ,199
SLA3815        ,199
SLA3817        ,199
SLA3816        ,199
SLA3814        ,199
SLA3813        ,199
SLA3810        ,199
A3365-3        ,199
SA3365-3       ,199
2316A-2 FPI/XRY,509
2316A-5 FPI/XRY,509
2316A-7 FPI/XRY,509
2316A-9 FPI/XRY,509
FPI/X-RAY      ,509
SA3064         ,396
SLA3818        ,606
SLA3819        ,606
SLA3821        ,465
SLA3822        ,465
SLA3820        ,205
SLA3823        ,199
SLA3824        ,199
SLA3825        ,199
SLA3826        ,199
SLA3827        ,199
SLA3828        ,199
SLA3829        ,197
SA3745         ,199
SLA3830        ,185
SA3830         ,185
A3830          ,185
SLA3831        ,115
SLA3832        ,115
A3745          ,199
SLA3833        ,197
SLA3834        ,197
SLA3835        ,197
SLA3836        ,197
A3606A         ,142
SLA3837        ,471
SLA3838        ,471
SA3606A        ,142
1416MT         ,378
SLA3839        ,197
SLA3840        ,197
SLA3841        ,1
4371MT         ,378
1413MT         ,378
1412MT         ,378
1391MT         ,378
SA3807         ,945
SA3842         ,175
SA3843         ,199
A3843          ,199
SA3844         ,945
A3844          ,945
SLA3845        ,188
SLA3846        ,199
SLA3847        ,199
SA3546B        ,199
A3546B         ,199
NU1006-2       ,166
SLA3848        ,188
SLA3850        ,199
SA3849         ,197
A3849          ,197
A3850          ,199
SA3056         ,502
SLA3851        ,174
1409MT         ,378
A3508          ,115
A3851          ,0
SLA3852        ,199
A3852          ,0
SLA3853        ,199
A3849M         ,197
SA3849M        ,197
1400MT         ,378
A3712MT        ,378
SLA3854        ,199
1405MT         ,378
A3854          ,0
SA3854         ,0
A3486MT        ,378
1402MT         ,378
A3488MT        ,378
1421MT         ,378
A3803MT        ,378
1387MT         ,378
1415MT         ,378
A3701MT        ,378
SLA3855        ,181
SLA3856        ,199
SLA3857        ,199
SLA3858        ,199
BOXES          ,530
A3842          ,199
A3523HP        ,1
SA3753HP       ,1
A3413HP        ,1
SLA3859        ,790
SLA3860        ,199
SLA3861        ,199
SLA3862        ,199
SLA3864        ,730
SLA3865        ,199
SLA3863        ,575
SA3866         ,105
SA3867         ,105
A3866          ,105
A3867          ,105
SLA3868        ,455
SA3864         ,214
A3864          ,214
SLA3869        ,115
SA3687         ,549
A3687          ,549
SA3806         ,945
A3806          ,945
SLA3870        ,1
SLA3871        ,455
A3872          ,200
SLA3874        ,575
SLA3873        ,575
SLA3875        ,199
SLA3876        ,199
SLA3877        ,575
SLA3878        ,575
SLA3879        ,575
SLA3870HP      ,1
SA3880         ,199
SLA3886        ,557
SLA3887        ,557
SLA3888        ,557
FPI/X-RAY-2    ,509
801C/W FPI/XRY ,509
802C/W FPI/XRY ,509
334C/C M/B F/X ,509
SLA3881        ,880
SLA3882        ,880
SLA3883        ,880
SLA3884        ,199
SLA3885        ,880
SLA3889        ,467
SLA3890        ,888
SLA3891        ,998
SA3892         ,452
SA3891         ,998
SLA3893        ,996
SLA3894        ,557
SLA3895        ,557
SA3897         ,945
A3897          ,945
1405-2         ,200
SA3390         ,115
A3390          ,115
SLA3898        ,467
SLA3899        ,467
SLA3900        ,467
SLA3901        ,565
SLA3902        ,467
A3712-2        ,200
SA3712-2       ,200
SA3875         ,199
A3875          ,199
A3452-FPI      ,429
SLA3896        ,557
SLA3907        ,199
SLA3905        ,167
SLA3908        ,199
SLA3906        ,880
SLA3909        ,880
SLA3910        ,880
A3880          ,199
SLA3911        ,197
SLA3912        ,549
SA3913         ,200
SA3914         ,124
SA3915         ,124
C9401          ,2
TIME           ,1
C9521          ,2
SLA3916        ,467
SLA3917        ,467
SLA3918        ,199
A3876          ,199
SA3876         ,199
SA3919         ,199
A3919          ,199
SLA3919        ,199
A3920          ,166
SA3903         ,169
A3903          ,169
SA3904         ,169
A3904          ,169
SA3921         ,821
A3921          ,821
A3922          ,605
SA3923         ,822
SLA3924        ,549
A3925          ,197
SAMPLE         ,1
SA3926         ,522
A3926          ,522
A3927          ,166
A3928          ,166
A3929          ,166
SLA3930        ,425
SLA3931        ,549
SLA3932        ,1
SA3911         ,197
A3911          ,197
A3933          ,200
SA3901         ,565
A3901          ,565
SA3850         ,199
A3934          ,882
A3935          ,882
A3936R         ,882
A3937L         ,882
A3937R         ,882
A3936L         ,882
SA3938         ,884
SA3939         ,884
A3938          ,884
A3939          ,884
A3940          ,166
SA3941         ,1
SLA3943        ,368
SLA3944        ,368
SLA3945        ,557
SA3942         ,169
A3942          ,169
SLA3947        ,886
SLA3946        ,199
SA3911M        ,197
A3911M         ,197
SLA3948        ,197
SLA3949        ,197
A3756-FPI      ,176
A3426-FPI      ,176
A3447-FPI      ,176
SLA3950        ,883
SLA3951        ,883
SLA3952        ,557
SA3953         ,563
A3953          ,563
SLA3954        ,886
A3916          ,467
SLA3955        ,336
SLA3956        ,336
SA3684         ,197
A3684          ,197
A3957          ,166
SLA3958        ,199
A3445-FPI      ,204
A3955          ,336
A3956          ,336
SLA3959        ,475
SLA3960        ,475
SLA3961        ,197
A3962L         ,882
A3963L         ,882
A3963R         ,882
A3451-FPI      ,176
SA3956         ,336
SA3955         ,336
SA3964         ,189
SA3965         ,189
SA3966         ,189
A3964          ,189
A3965          ,189
A3966          ,189
SA3967         ,189
SA3968         ,189
A3968          ,189
A3967          ,189
SA3916         ,467
SA3969         ,368
SLA3970        ,148
SA3881         ,880
SA3882         ,880
SA3883         ,880
SA3885         ,880
SA3971         ,845
A3971          ,845
SLA3972        ,522
A3973          ,605
A3974          ,605
SA3976         ,342
SA3977         ,547
SA3978         ,547
SA3979         ,547
A3977          ,547
A3978          ,547
A3979          ,547
SA3980         ,821
A3980          ,821
A3881          ,880
A3882          ,880
A3883          ,880
A3885          ,880
SLA3981        ,336
SLA3982        ,336
SLA3983        ,336
SLA3984        ,336
SLA3985        ,336
SLA3986        ,336
SLA3987        ,336
SLA3988        ,336
SLA3989        ,336
SLA3990        ,336
SLA3991        ,336
SLA3992        ,336
SLA3993        ,336
SA3994         ,200
A3994          ,200
SA4000         ,945
A4000          ,945
A3997          ,509
A3998          ,509
A3999          ,509
SLA3995        ,188
SLA3996        ,188
SLA4001        ,945
SLA4000        ,0
SLA4002        ,280
SLA4003        ,280
SLA4004        ,280
SA4005         ,336
A4005          ,336
SA4006         ,336
A4006          ,336
SA4007         ,336
A4007          ,336
A3913          ,200
SA3975         ,368
A3975          ,368
SA4008         ,167
A4008          ,167
SLA4009        ,945
SLA4010        ,170
SA4011         ,368
A4011          ,368
SLA4013        ,883
SLA4014        ,883
SLA4012        ,883
SLA4015        ,336
SLA4016        ,336
SA4017         ,541
A4017          ,541
SLA4018        ,148
A4001          ,945
SA4001         ,945
SA4009         ,945
A4009          ,945
SLA4019        ,883
SA4019         ,883
SLA4020        ,883
SLA4021        ,883
SLA4022        ,883
A4019          ,883
SLA4023        ,197
SLA4024        ,199
SA4024         ,199
A4024          ,199
SLA4026        ,910
SA3508         ,115
SA4025         ,547
SLA4027        ,425
A4028          ,845
SA4028         ,845
SLA4029        ,188
SLA4030        ,188
SA4031         ,188
SLA4032        ,336
A4031          ,188
SA4033         ,452
A4033          ,452
SA4034         ,541
A4034          ,541
SA4035         ,1
SLA4036        ,115
SLA4037        ,445
SLA4040        ,375
SLA4038        ,375
SLA4039        ,446
SLA4041        ,475
SLA4042        ,475
SA3958         ,199
A3958          ,199
SA4045         ,149
A4045          ,149
A4046          ,149
SA4046         ,149
SA3946         ,199
A3946          ,199
SA3902         ,467
A3902          ,467
A4047          ,166
SA3918         ,199
A3918          ,199
SLA4048        ,199
SLA4049        ,115
SLA4050        ,945
SA4050         ,945
A4050          ,945
SLA4051        ,935
SLA4044        ,452
SA4052         ,169
A4052          ,169
SLA4043        ,475
1409-FPI       ,204
SLA4053        ,375
SLA4054        ,375
SLA4055        ,375
SA3990         ,336
A3990          ,336
SA3991         ,336
A3991          ,336
A3992          ,336
SA3992         ,336
A3993          ,336
SA3993         ,336
SLA4059        ,883
SA4058         ,336
A4058          ,336
A4057          ,199
SA4057         ,199
SA4056         ,148
A4056          ,336
A3969          ,368
SLA4060        ,452
SLA4061        ,199
SLA4062        ,199
SLA4063        ,199
SLA4058        ,336
SA4032         ,336
SA3989         ,336
SLA4056        ,148
A4032          ,336
A3989          ,336
C9595          ,2
SA4064         ,656
A4064          ,656
SA4065         ,656
A4065          ,656
C4071          ,2
C4070          ,2
C4069          ,2
C4068          ,2
SLA4066        ,199
A4066          ,199
SA4066         ,199
SLA4067        ,199
A4067          ,199
SA4067         ,199
SLA4057        ,199
SLA4043M       ,475
SA4068         ,2
SA4069         ,2
SA4070         ,2
SLA4072        ,557
SA4072         ,557
A4072          ,557
SLA4073        ,115
SA4074         ,115
SA4075         ,115
SA4076         ,115
SA4073         ,115
A4073          ,115
A4074          ,115
A4075          ,115
A4076          ,115
A4077          ,343
A4078          ,343
SLA4079        ,199
SA4081         ,365
SA4080         ,396
A4080          ,396
SA3870         ,155
A3870          ,155
SA4082         ,992
A4082          ,992
SA4083         ,155
A4083          ,155
A4080M         ,396
SA4080M        ,396
SA3917         ,467
SA4027         ,425
A4027          ,425
0320           ,830
SLA4084        ,565
SLA4085        ,565
SLA4086        ,565
SLA4087        ,902
SLA4088        ,199
SLA4089        ,368
A4090          ,166
SA4091         ,830
A4091          ,830
A4088          ,0
A3917          ,467
A4092          ,166
SLA4094        ,115
SLA4093        ,115
SLA4095        ,557
SA4095         ,557
A4096          ,605
SA4097         ,991
SLA4098        ,883
SLA4099        ,553
SA4100         ,992
SA4101         ,992
A4097          ,991
SA4102         ,991
SA4013         ,883
SLA4104        ,902
SLA4105        ,902
SLA4106        ,902
SLA4107        ,902
SA4108         ,396
SA4109         ,396
A4108          ,396
A4109          ,396
SA4111         ,396
A4111          ,396
SA3018         ,396
A4103          ,991
A4102          ,991
SLA4112        ,199
SA4113         ,982
SA4113M        ,982
A4113          ,982
A4113M         ,982
SLA4113        ,982
SLA4113M       ,982
SLA4110        ,199
SLA4114        ,995
SA4049         ,115
A4049          ,115
SLA4115        ,883
SLA4116        ,148
SLA4117        ,475
SA4103         ,991
SLA4118        ,148
SLA4119        ,148
SLA4120        ,910
SA4121         ,445
A4121          ,445
SLA4122        ,336
SLA4123        ,883
SA4127         ,991
SA4128         ,921
A4128          ,921
SA4131         ,467
A4131          ,467
SLA4129        ,922
SA4015         ,336
A4015          ,336
SA4016         ,336
A4016          ,336
SA3981         ,336
A3981          ,336
SA3982         ,336
A3982          ,336
SA3983         ,336
A3983          ,336
SA3984         ,336
A3984          ,336
SA3985         ,336
A3985          ,336
SA3986         ,336
SA3987         ,336
A3987          ,336
SA3988         ,336
A3988          ,336
A3986          ,336
SLA4132        ,883
SLA4130        ,883
SA4124         ,991
A4124          ,991
SA4125         ,991
A4125          ,991
A4126          ,991
SA4126         ,991
SA4133         ,945
A4133          ,945
SLA4134        ,475
SA4135         ,982
SA4142         ,991
A4142          ,991
SA4143         ,923
SLA4136        ,883
SLA4137        ,883
SLA4138        ,883
SLA4139        ,883
SLA4140        ,883
SLA4141        ,883
SLA4144        ,199
SA4145         ,133
SA4145M        ,133
SLA4146        ,883
SLA4147        ,883
SA4148         ,921
A4148          ,921
SA4149         ,991
A4149          ,991
SA4150         ,991
A4150          ,991
SLA4151        ,475
SLA4151M       ,475
SLA4152        ,475
SLA4152M       ,475
SLA4153        ,188
SLA4154        ,188
SA4156         ,188
A4156          ,188
SA4155         ,336
SA4084         ,565
A4084          ,565
SA4085         ,565
A4085          ,565
SA4086         ,565
A4086          ,565
SLA4157        ,991
SLA4158        ,991
SLA4159        ,991
SLA4160        ,148
SLA4161        ,553
SLA4163        ,553
SLA4164        ,553
SLA4166        ,553
SLA4162        ,553
SLA4165        ,553
A4135          ,982
SA4135M        ,982
A4135M         ,982
SLA4168        ,475
SLA4167        ,475
SLA4169        ,892
SA4170         ,921
A4170          ,921
SA4171         ,921
SLA4172M       ,475
SA4174         ,992
A3446-FPI      ,176
SLA4175        ,148
SA4173         ,452
SLA4173        ,452
SA4176         ,821
SLA4176        ,821
SLA4178        ,883
SLA4177        ,883
A4174          ,992
SA4179         ,418
SA4180         ,409
SA4180M        ,409
SA4181         ,409
SA4181M        ,409
SA4182         ,396
A4182          ,396
SLA4183        ,170
SLA4184        ,170
SLA4185        ,170
A4171          ,921
SLA4187        ,467
SLA4186        ,941
SA3097         ,115
SLA4189        ,892
SLA4188        ,199
A4127          ,991
SA4158         ,991
A4158          ,991
SA4159         ,991
A4159          ,991
SA4060         ,452
A4060          ,452
SA4044         ,452
A4044          ,452
SLA4190        ,199
A4176          ,821
WELD PLT1      ,1
SLA4191        ,930
SA4194         ,197
SA4192E        ,930
SA4192F        ,930
SA4193F        ,930
SA4193E        ,930
SA4195         ,153
A4199          ,921
SA4199         ,921
SA4200         ,819
SLA4198        ,199
A4179          ,418
SLA4196        ,824
SLA4197        ,824
SLA4201        ,368
SLA4202        ,368
SLA4203        ,826
SLA4207        ,199
SA4204         ,827
SA4205         ,827
SA4206         ,827
SLA4208        ,199
SA4211         ,197
A4211          ,197
SA4212         ,197
A4212          ,197
SA4213         ,197
A4213          ,197
SA4214         ,197
A4214          ,197
SLA4216        ,172
SLA4215        ,172
SLA4210        ,368
SLA4209        ,368
SLA4218        ,446
SLA4217        ,446
A4180          ,409
A4180M         ,409
A4181          ,409
A4181M         ,409
SA4222         ,396
A4222          ,396
SLA4221        ,197
SA4219         ,951
A4219          ,951
SA4220         ,951
A4220          ,951
SA4178         ,883
A4178          ,883
SLA4224        ,197
SLA4223        ,197
SLA4225        ,197
SLA4223M       ,197
SLA4226        ,961
SA4026         ,910
A4026          ,910
SA4140         ,883
A4140          ,883
SLA4228        ,883
SLA4229        ,883
SLA4227        ,963
SA4232         ,199
A4232          ,199
A4231          ,921
SA4231         ,921
SLA4230        ,826
SLA4233        ,199
SLA4234        ,199
SLA4235        ,199
SLA4236        ,199
SLA4237        ,199
SA4238         ,819
SLA4239        ,475
SLA4242        ,197
SLA4243        ,197
SLA4240        ,2
SLA4244        ,974
SLA4241        ,197
A4195          ,153
SA4245         ,200
A4245          ,200
PATTERNS       ,974
SA4246         ,189
SA4247         ,189
A4246          ,189
A4247          ,189
SLA4248        ,199
SLA4249        ,199
SLA4250        ,153
SLA4251        ,557
SLA4252        ,557
SLA4255        ,148
SLA4256        ,199
SLA4257        ,199
SLA4269        ,409
SLA4253        ,172
SLA4254        ,172
SLA4258        ,197
SLA4259        ,197
SA4269         ,409
A4269          ,409
SLA4270        ,883
SA4271         ,381
A4271          ,381
SA4272         ,381
A4272          ,381
SLA4273        ,547
SLA4264        ,941
SLA4266        ,941
SLA4261        ,941
SLA4262        ,941
SLA4263        ,941
SLA4265        ,941
SLA4267        ,941
SLA4268        ,941
SLA4252M       ,557
SLA4279        ,199
SLA4281        ,170
SLA4280        ,995
A3976          ,342
SA4274         ,189
A4274          ,189
SA4275         ,189
A4275          ,189
SA4276         ,189
A4276          ,189
A3448-FPI      ,176
SLA4260        ,197
SLA4260M       ,197
SA4260         ,197
A4260M         ,197
SA4260M        ,197
A4260          ,197
SA4196         ,824
A4196          ,824
A4197          ,824
SA4197         ,824
SLA4277        ,884
A4278          ,199
SA4278         ,199
SA4254         ,172
A4254          ,172
SA4253         ,172
A4253          ,172
SLA4282        ,197
SLA4283        ,148
SLA4284        ,557
SLA4285        ,883
SA4087         ,127
A4087          ,127
A3449-FPI      ,204
A3450-FPI      ,204
SLA4286        ,368
6853           ,1
SLA4287        ,197
WTP1-A356      ,1
SLA4288        ,199
SLA4289        ,199
SLA4292        ,199
SLA4293        ,197
SA4291         ,452
A4291          ,452
SA4290         ,936
A4290          ,936
SA4261         ,941
A4261          ,941
A4262          ,941
SA4262         ,941
SA4263         ,941
A4263          ,941
SA4264         ,941
A4264          ,941
SA4265         ,941
A4265          ,941
SA4266         ,941
A4266          ,941
SA4267         ,941
A4267          ,941
SA4268         ,941
A4268          ,941
SA4294         ,936
SLA4296        ,883
SLA4297        ,197
SLA4298        ,148
SA4300         ,452
A4300          ,452
SA4301         ,452
A4301          ,452
SLA4300        ,452
SLA4301        ,452
SLA4299        ,590
SLA4302        ,883
A4302          ,883
SLA4304        ,148
SLA4303        ,148
SA4306         ,824
A4306          ,824
SLA4295        ,199
SLA4293-1      ,197
SLA4305        ,148
SLA4307        ,883
SLA4310        ,553
SLA4308        ,199
SLA4311        ,883
SA4226         ,961
A4226          ,961
SLA4309        ,883
A4252          ,557
A4252M         ,557
SLA4312        ,197
SLA4313        ,199
SLA4314        ,199
SA4252         ,557
SA4252M        ,557
A4315          ,99
SA4315         ,99
SLA4316        ,452
SLA4317        ,452
SLA4318        ,452
SLA4319        ,197
SLA4320        ,883
SLA4321        ,883
SLA4322        ,883
SA4285         ,883
A4285          ,883
SLA4323        ,452
SA4317         ,452
A4317          ,452
SLA4324        ,883
SA4323         ,452
A4323          ,452
A3892          ,452
SLA4325        ,557
SA4325         ,557
A4325          ,557
SA4327         ,794
A4327          ,794
SA4328         ,794
A4328          ,794
